           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -0.5             -2.2                1         24.57045                0       -635.12195                0        -51069912                0
             -0.4             -2.2                1        1205.3215                0       -970.71838                0        -51505280                0
             -0.3             -2.2                1        895.49341                0       -1587.3552                0        -51842296                0
             -0.2             -2.2                1       -2538.7847                0       -1406.4841                0        -52098452                0
             -0.1             -2.2                1       -9097.5186                0        -428.1026                0        -52273744                0
                0             -2.2                1        20554.258                0        1493.7642                0        -52359160                0
              0.1             -2.2                1        9097.5186                0        -428.1026                0        -52273744                0
              0.2             -2.2                1        2538.7847                0       -1406.4841                0        -52098452                0
              0.3             -2.2                1       -895.49341                0       -1587.3552                0        -51842296                0
              0.4             -2.2                1       -1205.3215                0       -970.71838                0        -51505280                0
              0.5             -2.2                1        -24.57045                0       -635.12195                0        -51069912                0
              0.6             -2.2                1       -1091.1542                0       -1940.3984                0        -50514496                0
              0.7             -2.2                1       -1230.8278                0       -2184.8889                0        -49883096                0
              0.8             -2.2                1       -443.59116                0       -1368.5941                0        -49175696                0
              0.9             -2.2                1        1270.5554                0        508.48615                0        -48392304                0
                1             -2.2                1        2244.1663                0        2357.2078                0        -47477040                0
              1.1             -2.2                1        1738.4672                0        2951.7988                0        -46453668                0
              1.2             -2.2                1        126.91287                0        2879.4453                0        -45359480                0
              1.3             -2.2                1       -2590.4939                0        2140.1484                0        -44194476                0
              1.4             -2.2                1       -6413.7568                0        733.90735                0        -42958664                0
              1.5             -2.2                1       -4233.7969                0       -614.54138                0        -41635244                0
              1.6             -2.2                1       -1060.5575                0        -505.2366                0        -40243160                0
              1.7             -2.2                1       -4605.3149                0        690.70679                0        -38802712                0
              1.8             -2.2                1        991.71509                0       -3220.9512                0        -37269408                0
              1.9             -2.2                1        -3877.605                0       -2329.3096                0        -35674464                0
                2             -2.2                1       -16192.171                0        2676.7192                0        -34026016                0
              2.1             -2.2                1        -5652.835                0        2118.7451                0        -32322520                0
              2.2             -2.2                1         3701.676                0        2013.4158                0        -30575658                0
              2.3             -2.2                1        5562.2188                0       -329.93872                0        -28754000                0
              2.4             -2.2                1        5904.1851                0       -1501.8729                0        -26899162                0
              2.5             -2.2                1        4727.5757                0       -1502.3832                0        -25011154                0
              2.6             -2.2                1        3699.5601                0        816.86725                0        -23093904                0
              2.7             -2.2                1        2655.3643                0        2082.3889                0        -21158726                0
              2.8             -2.2                1        1444.6035                0        1977.3138                0        -19206036                0
              2.9             -2.2                1         67.27179                0        501.64014                0        -17235828                0
                3             -2.2                1        2423.6387                0       -86.915833                0        -15211353                0
              3.1             -2.2                1        2697.7124                0       -1306.5781                0        -13175652                0
              3.2             -2.2                1        4184.1221                0        1260.6239                0        -11158532                0
              3.3             -2.2                1        4873.0601                0        2916.4607                0         -9151872                0
              3.4             -2.2                1        3952.8047                0        2431.7305                0         -7150741                0
              3.5             -2.2                1        1423.3615                0       -193.56274                0         -5155147                0
              3.6             -2.2                1        1073.7064                0        414.58261                0         -3143836                0
              3.7             -2.2                1       -2196.6226                0        740.06281                0       -1141037.8                0
              3.8             -2.2                1        -943.4657                0        543.23157                0        784881.12                0
              3.9             -2.2                1        -2284.406                0       -611.08197                0        2685988.5                0
                4             -2.2                1       -6365.6484                0       -2734.4109                0        4563361.5                0
              4.1             -2.2                1       -9753.2881                0       -3316.4561                0        6424498.5                0
              4.2             -2.2                1       -6519.2915                0         2328.686                0        8276474.5                0
              4.3             -2.2                1       -4936.0796                0        3481.0549                0         10059428                0
              4.4             -2.2                1       -2423.4963                0        1009.6373                0         11758341                0
              4.5             -2.2                1         -3111.71                0       -1250.1149                0         13412716                0
              4.6             -2.2                1       -7000.7183                0       -3298.2012                0         15022556                0
              4.7             -2.2                1       -6827.7432                0         72.39624                0         16600946                0
              4.8             -2.2                1       -8035.9048                0        4765.2515                0         18135290                0
              4.9             -2.2                1        -4163.915                0        2620.3604                0         19539388                0
                5             -2.2                1       -2548.6306                0        21.800781                0         20875610                0
               -5             -2.1                1        6007.8965                0       -576.65967                0         20307668                0
             -4.9             -2.1                1        7945.8203                0        3717.6274                0         18937728                0
             -4.8             -2.1                1         5216.002                0        3467.7837                0         17449180                0
             -4.7             -2.1                1        4054.1262                0        196.72241                0         15884536                0
             -4.6             -2.1                1        7898.2402                0       -4387.1904                0         14268789                0
             -4.5             -2.1                1        7061.8135                0        -3240.916                0         12617950                0
             -4.4             -2.1                1        5999.5864                0        579.34668                0         10927746                0
             -4.3             -2.1                1         6637.146                0        3809.1931                0          9181742                0
             -4.2             -2.1                1        3941.8237                0         1787.104                0          7337322                0
             -4.1             -2.1                1        6375.2876                0       -2382.0498                0          5454518                0
               -4             -2.1                1         11145.18                0       -6686.1641                0        3539768.8                0
             -3.9             -2.1                1        5956.6011                0       -2583.2537                0        1626804.9                0
             -3.8             -2.1                1         3508.324                0         550.6438                0       -309893.31                0
             -3.7             -2.1                1       -549.72998                0         2447.915                0       -2306303.2                0
             -3.6             -2.1                1       -3746.2898                0        2931.2471                0         -4341410                0
             -3.5             -2.1                1       -3056.6562                0        2106.5127                0         -6390040                0
             -3.4             -2.1                1       -2659.6169                0        1974.0413                0         -8435296                0
             -3.3             -2.1                1        -3474.585                0        1477.4587                0        -10474412                0
             -3.2             -2.1                1       -2680.3616                0       -1159.6863                0        -12519055                0
             -3.1             -2.1                1       -4370.0425                0       -639.95435                0        -14588236                0
               -3             -2.1                1       -4320.6738                0       -67.873108                0        -16654806                0
             -2.9             -2.1                1       -1695.5267                0       -325.57236                0        -18714246                0
             -2.8             -2.1                1        958.12195                0       -799.11646                0        -20748886                0
             -2.7             -2.1                1        28.021118                0       -1380.7163                0        -22737964                0
             -2.6             -2.1                1       -735.51208                0       -3332.9172                0        -24709530                0
             -2.5             -2.1                1       -3276.6655                0       -5064.0132                0        -26659240                0
             -2.4             -2.1                1        -4959.292                0       -5467.0635                0        -28576270                0
             -2.3             -2.1                1       -5123.3423                0       -4698.6895                0        -30460128                0
             -2.2             -2.1                1       -3768.8152                0       -2758.8955                0        -32310808                0
             -2.1             -2.1                1       -895.70532                0        352.32526                0        -34128316                0
               -2             -2.1                1        13699.504                0        1647.1868                0        -35867512                0
             -1.9             -2.1                1       -5462.1021                0       -7059.9053                0        -37540440                0
             -1.8             -2.1                1       -4557.7524                0       -4985.9189                0        -39146964                0
             -1.7             -2.1                1       -1621.5837                0       -3335.6377                0        -40699600                0
             -1.6             -2.1                1        2737.7241                0       -2146.3967                0        -42195492                0
             -1.5             -2.1                1        3837.9932                0       -979.84601                0        -43603472                0
             -1.4             -2.1                1        5486.2642                0        786.74854                0        -44946316                0
             -1.3             -2.1                1        2501.9775                0        1672.3585                0        -46204608                0
             -1.2             -2.1                1        623.54742                0         1891.025                0        -47392088                0
             -1.1             -2.1                1       -892.97083                0        1209.9978                0        -48499204                0
               -1             -2.1                1       -2688.5981                0       -4.8312454                0        -49523496                0
             -0.9             -2.1                1       -2055.5073                0       -1719.7192                0        -50451400                0
             -0.8             -2.1                1        583.60205                0       -2848.0361                0        -51269728                0
             -0.7             -2.1                1        1551.8794                0       -2721.9329                0        -52003220                0
             -0.6             -2.1                1        844.37305                0        -2108.635                0        -52644008                0
             -0.5             -2.1                1       -790.04388                0       -434.55112                0        -53208808                0
             -0.4             -2.1                1        435.25989                0        -945.2196                0        -53651936                0
             -0.3             -2.1                1        423.18744                0       -1961.8071                0        -53996036                0
             -0.2             -2.1                1       -2892.9338                0       -2147.5002                0        -54257552                0
             -0.1             -2.1                1       -12375.781                0       -1185.1621                0        -54414008                0
                0             -2.1                1        26294.922                0        417.15393                0        -54486120                0
              0.1             -2.1                1        12375.781                0       -1185.1621                0        -54414008                0
              0.2             -2.1                1        2892.9338                0       -2147.5002                0        -54257552                0
              0.3             -2.1                1       -423.18744                0       -1961.8071                0        -53996036                0
              0.4             -2.1                1       -435.25989                0        -945.2196                0        -53651936                0
              0.5             -2.1                1        790.04388                0       -434.55112                0        -53208808                0
              0.6             -2.1                1       -844.37305                0        -2108.635                0        -52644008                0
              0.7             -2.1                1       -1551.8794                0       -2721.9329                0        -52003220                0
              0.8             -2.1                1       -583.60205                0       -2848.0361                0        -51269728                0
              0.9             -2.1                1        2055.5073                0       -1719.7192                0        -50451400                0
                1             -2.1                1        2688.5981                0       -4.8312454                0        -49523496                0
              1.1             -2.1                1        892.97083                0        1209.9978                0        -48499204                0
              1.2             -2.1                1       -623.54742                0         1891.025                0        -47392088                0
              1.3             -2.1                1       -2501.9775                0        1672.3585                0        -46204608                0
              1.4             -2.1                1       -5486.2642                0        786.74854                0        -44946316                0
              1.5             -2.1                1       -3837.9932                0       -979.84601                0        -43603472                0
              1.6             -2.1                1       -2737.7241                0       -2146.3967                0        -42195492                0
              1.7             -2.1                1        1621.5837                0       -3335.6377                0        -40699600                0
              1.8             -2.1                1        4557.7524                0       -4985.9189                0        -39146964                0
              1.9             -2.1                1        5462.1021                0       -7059.9053                0        -37540440                0
                2             -2.1                1       -13699.504                0        1647.1868                0        -35867512                0
              2.1             -2.1                1        895.70532                0        352.32526                0        -34128316                0
              2.2             -2.1                1        3768.8152                0       -2758.8955                0        -32310808                0
              2.3             -2.1                1        5123.3423                0       -4698.6895                0        -30460128                0
              2.4             -2.1                1         4959.292                0       -5467.0635                0        -28576270                0
              2.5             -2.1                1        3276.6655                0       -5064.0132                0        -26659240                0
              2.6             -2.1                1        735.51208                0       -3332.9172                0        -24709530                0
              2.7             -2.1                1       -28.021118                0       -1380.7163                0        -22737964                0
              2.8             -2.1                1       -958.12195                0       -799.11646                0        -20748886                0
              2.9             -2.1                1        1695.5267                0       -325.57236                0        -18714246                0
                3             -2.1                1        4320.6738                0       -67.873108                0        -16654806                0
              3.1             -2.1                1        4370.0425                0       -639.95435                0        -14588236                0
              3.2             -2.1                1        2680.3616                0       -1159.6863                0        -12519055                0
              3.3             -2.1                1         3474.585                0        1477.4587                0        -10474412                0
              3.4             -2.1                1        2659.6169                0        1974.0413                0         -8435296                0
              3.5             -2.1                1        3056.6562                0        2106.5127                0         -6390040                0
              3.6             -2.1                1        3746.2898                0        2931.2471                0         -4341410                0
              3.7             -2.1                1        549.72998                0         2447.915                0       -2306303.2                0
              3.8             -2.1                1        -3508.324                0         550.6438                0       -309893.31                0
              3.9             -2.1                1       -5956.6011                0       -2583.2537                0        1626804.9                0
                4             -2.1                1        -11145.18                0       -6686.1641                0        3539768.8                0
              4.1             -2.1                1       -6375.2876                0       -2382.0498                0          5454518                0
              4.2             -2.1                1       -3941.8237                0         1787.104                0          7337322                0
              4.3             -2.1                1        -6637.146                0        3809.1931                0          9181742                0
              4.4             -2.1                1       -5999.5864                0        579.34668                0         10927746                0
              4.5             -2.1                1       -7061.8135                0        -3240.916                0         12617950                0
              4.6             -2.1                1       -7898.2402                0       -4387.1904                0         14268789                0
              4.7             -2.1                1       -4054.1262                0        196.72241                0         15884536                0
              4.8             -2.1                1        -5216.002                0        3467.7837                0         17449180                0
              4.9             -2.1                1       -7945.8203                0        3717.6274                0         18937728                0
                5             -2.1                1       -6007.8965                0       -576.65967                0         20307668                0
               -5               -2                1        10887.112                0       -1658.0079                0         19751572                0
             -4.9               -2                1        9146.1094                0        2526.1069                0         18320918                0
             -4.8               -2                1        3024.5361                0        1989.7107                0         16777086                0
             -4.7               -2                1        1908.9443                0        140.43933                0         15182140                0
             -4.6               -2                1        5799.3438                0       -3021.6902                0         13536094                0
             -4.5               -2                1          12764.9                0       -6106.8623                0         11841435                0
             -4.4               -2                1        11328.662                0       -726.09381                0         10115403                0
             -4.3               -2                1        5438.5508                0        1638.0166                0        8295430.5                0
             -4.2               -2                1        1942.6929                0        1091.9199                0        6420181.5                0
             -4.1               -2                1         3575.625                0       -1601.2474                0          4506550                0
               -4               -2                1        10337.319                0       -6441.4844                0        2554526.2                0
             -3.9               -2                1        11400.841                0       -5713.5293                0        590149.25                0
             -3.8               -2                1        6479.8433                0       -866.18518                0       -1394835.8                0
             -3.7               -2                1       -529.12573                0        1734.0188                0       -3448717.8                0
             -3.6               -2                1        -3651.916                0        3026.1606                0         -5516133                0
             -3.5               -2                1       -2888.5134                0        3010.2339                0         -7597070                0
             -3.4               -2                1        1761.0695                0        1686.2439                0         -9691537                0
             -3.3               -2                1        1506.5883                0         122.1517                0        -11770146                0
             -3.2               -2                1       -546.69751                0       -764.31226                0        -13865541                0
             -3.1               -2                1        -3297.822                0       -10.027466                0        -15970118                0
               -3               -2                1       -3473.1572                0       -85.525787                0        -18067556                0
             -2.9               -2                1       -1072.7158                0       -990.80383                0        -20157864                0
             -2.8               -2                1        3903.5232                0       -2725.8684                0        -22241048                0
             -2.7               -2                1        6000.7163                0       -4535.6724                0        -24283974                0
             -2.6               -2                1        3520.3557                0       -7092.2842                0        -26292012                0
             -2.5               -2                1       -186.85986                0       -9070.3135                0        -28271236                0
             -2.4               -2                1       -2375.5017                0       -9876.9238                0        -30217286                0
             -2.3               -2                1       -3045.5674                0       -9512.1113                0        -32130164                0
             -2.2               -2                1       -2197.0557                0       -7975.8779                0        -34009864                0
             -2.1               -2                1        256.43585                0       -4840.5527                0        -35855848                0
               -2               -2                1        3453.5283                0       -1509.8843                0        -37658984                0
             -1.9               -2                1         419.0137                0        1104.3285                0        -39346188                0
             -1.8               -2                1       -1685.5405                0        577.22443                0        -40974904                0
             -1.7               -2                1        -1758.272                0       -373.58459                0        -42549728                0
             -1.6               -2                1        200.81982                0        -1748.099                0        -44070664                0
             -1.5               -2                1         3713.502                0        -2720.625                0        -45530944                0
             -1.4               -2                1        4767.3994                0       -496.54791                0        -46893072                0
             -1.3               -2                1         2512.136                0       -140.52969                0        -48170752                0
             -1.2               -2                1        233.87823                0       -195.08347                0        -49356276                0
             -1.1               -2                1       -1631.0078                0       -356.25272                0        -50470040                0
               -1               -2                1        -3082.519                0       -624.03796                0        -51512040                0
             -0.9               -2                1       -2410.1538                0        -1977.649                0        -52455412                0
             -0.8               -2                1       -161.56451                0       -3570.5513                0        -53286080                0
             -0.7               -2                1         735.3175                0       -3506.2043                0        -54040628                0
             -0.6               -2                1        280.49103                0        -1784.608                0        -54719056                0
             -0.5               -2                1       -1734.4657                0        659.29761                0        -55303128                0
             -0.4               -2                1       -464.60977                0       -26.442383                0        -55754016                0
             -0.3               -2                1       -933.30615                0       -1082.8356                0        -56085336                0
             -0.2               -2                1         -5915.27                0       -1370.7898                0        -56326656                0
             -0.1               -2                1       -15333.528                0       -1018.7663                0        -56483632                0
                0               -2                1        29188.078                0       -26.764694                0        -56556272                0
              0.1               -2                1        15333.528                0       -1018.7663                0        -56483632                0
              0.2               -2                1          5915.27                0       -1370.7898                0        -56326656                0
              0.3               -2                1        933.30615                0       -1082.8356                0        -56085336                0
              0.4               -2                1        464.60977                0       -26.442383                0        -55754016                0
              0.5               -2                1        1734.4657                0        659.29761                0        -55303128                0
              0.6               -2                1       -280.49103                0        -1784.608                0        -54719056                0
              0.7               -2                1        -735.3175                0       -3506.2043                0        -54040628                0
              0.8               -2                1        161.56451                0       -3570.5513                0        -53286080                0
              0.9               -2                1        2410.1538                0        -1977.649                0        -52455412                0
                1               -2                1         3082.519                0       -624.03796                0        -51512040                0
              1.1               -2                1        1631.0078                0       -356.25272                0        -50470040                0
              1.2               -2                1       -233.87823                0       -195.08347                0        -49356276                0
              1.3               -2                1        -2512.136                0       -140.52969                0        -48170752                0
              1.4               -2                1       -4767.3994                0       -496.54791                0        -46893072                0
              1.5               -2                1        -3713.502                0        -2720.625                0        -45530944                0
              1.6               -2                1       -200.81982                0        -1748.099                0        -44070664                0
              1.7               -2                1         1758.272                0       -373.58459                0        -42549728                0
              1.8               -2                1        1685.5405                0        577.22443                0        -40974904                0
              1.9               -2                1        -419.0137                0        1104.3285                0        -39346188                0
                2               -2                1       -3453.5283                0       -1509.8843                0        -37658984                0
              2.1               -2                1       -256.43585                0       -4840.5527                0        -35855848                0
              2.2               -2                1        2197.0557                0       -7975.8779                0        -34009864                0
              2.3               -2                1        3045.5674                0       -9512.1113                0        -32130164                0
              2.4               -2                1        2375.5017                0       -9876.9238                0        -30217286                0
              2.5               -2                1        186.85986                0       -9070.3135                0        -28271236                0
              2.6               -2                1       -3520.3557                0       -7092.2842                0        -26292012                0
              2.7               -2                1       -6000.7163                0       -4535.6724                0        -24283974                0
              2.8               -2                1       -3903.5232                0       -2725.8684                0        -22241048                0
              2.9               -2                1        1072.7158                0       -990.80383                0        -20157864                0
                3               -2                1        3473.1572                0       -85.525787                0        -18067556                0
              3.1               -2                1         3297.822                0       -10.027466                0        -15970118                0
              3.2               -2                1        546.69751                0       -764.31226                0        -13865541                0
              3.3               -2                1       -1506.5883                0         122.1517                0        -11770146                0
              3.4               -2                1       -1761.0695                0        1686.2439                0         -9691537                0
              3.5               -2                1        2888.5134                0        3010.2339                0         -7597070                0
              3.6               -2                1         3651.916                0        3026.1606                0         -5516133                0
              3.7               -2                1        529.12573                0        1734.0188                0       -3448717.8                0
              3.8               -2                1       -6479.8433                0       -866.18518                0       -1394835.8                0
              3.9               -2                1       -11400.841                0       -5713.5293                0        590149.25                0
                4               -2                1       -10337.319                0       -6441.4844                0        2554526.2                0
              4.1               -2                1        -3575.625                0       -1601.2474                0          4506550                0
              4.2               -2                1       -1942.6929                0        1091.9199                0        6420181.5                0
              4.3               -2                1       -5438.5508                0        1638.0166                0        8295430.5                0
              4.4               -2                1       -11328.662                0       -726.09381                0         10115403                0
              4.5               -2                1         -12764.9                0       -6106.8623                0         11841435                0
              4.6               -2                1       -5799.3438                0       -3021.6902                0         13536094                0
              4.7               -2                1       -1908.9443                0        140.43933                0         15182140                0
              4.8               -2                1       -3024.5361                0        1989.7107                0         16777086                0
              4.9               -2                1       -9146.1094                0        2526.1069                0         18320918                0
                5               -2                1       -10887.112                0       -1658.0079                0         19751572                0
               -5             -1.9                1        17186.289                0       -3222.2493                0         19207322                0
             -4.9             -1.9                1        7536.7842                0       -554.36127                0         17693136                0
             -4.8             -1.9                1        1461.4971                0        331.02768                0         16119005                0
             -4.7             -1.9                1           392.19                0       -96.452118                0         14493760                0
             -4.6             -1.9                1         4328.873                0       -1836.7966                0         12817413                0
             -4.5             -1.9                1        13271.531                0       -4890.0049                0         11089959                0
             -4.4             -1.9                1        14243.435                0       -3763.7336                0          9298804                0
             -4.3             -1.9                1        4818.2866                0       -686.76611                0          7431127                0
             -4.2             -1.9                1        521.89081                0        243.13193                0          5525050                0
             -4.1             -1.9                1        1354.2905                0        -974.0484                0          3580591                0
               -4             -1.9                1        7315.4497                0       -4338.2959                0        1597740.5                0
             -3.9             -1.9                1        18405.371                0       -9849.6123                0       -423501.03                0
             -3.8             -1.9                1        9193.6299                0       -4810.6353                0       -2482095.2                0
             -3.7             -1.9                1        2258.4302                0       -1401.6227                0         -4568285                0
             -3.6             -1.9                1       -790.58948                0        699.32843                0       -6668007.5                0
             -3.5             -1.9                1        46.582184                0        1492.2109                0         -8781255                0
             -3.4             -1.9                1        4769.9346                0        977.02924                0        -10908029                0
             -3.3             -1.9                1        9046.3809                0       -459.98294                0        -13043287                0
             -3.2             -1.9                1        3494.7769                0        476.50131                0        -15185860                0
             -3.1             -1.9                1        518.94873                0        583.20453                0        -17321302                0
               -3             -1.9                1        91.283577                0       -151.93733                0        -19449348                0
             -2.9             -1.9                1        1977.2522                0       -1610.6547                0        -21569306                0
             -2.8             -1.9                1        6160.8931                0       -3662.8494                0        -23681974                0
             -2.7             -1.9                1        12427.006                0       -6260.5459                0        -25788180                0
             -2.6             -1.9                1        6402.9541                0       -5856.6719                0        -27829900                0
             -2.5             -1.9                1        1939.3607                0       -6009.8911                0        -29834268                0
             -2.4             -1.9                1       -456.15839                0        -5158.749                0        -31805696                0
             -2.3             -1.9                1       -783.60004                0       -3303.2368                0        -33744192                0
             -2.2             -1.9                1        957.03558                0       -443.36841                0        -35649736                0
             -2.1             -1.9                1        4412.7544                0        3254.1853                0        -37521896                0
               -2             -1.9                1       -4829.0806                0        1079.9452                0        -39342988                0
             -1.9             -1.9                1        7332.5229                0       -6367.0962                0        -41074624                0
             -1.8             -1.9                1        4089.1514                0       -2269.5259                0        -42731596                0
